codigo_ocorrencia,codigo_ocorrencia2,ocorrencia_classificacao,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,total_recomendacoes,ocorrencia_dia_hora,regiao
79293,79293,INCIDENTE,CAMPINAS,SP,NA,0,2020-02-26 15:50:00,SUDESTE
79294,79294,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,0,2020-02-26 21:00:00,SUL
79197,79197,INCIDENTE GRAVE,VILA RICA,MT,NA,0,2020-02-27 11:30:00,CENTRO
79204,79204,ACIDENTE,COLNIZA,MT,NA,0,2020-02-28 16:00:00,CENTRO
79210,79210,ACIDENTE,IVATÉ,PR,NA,1,2020-02-28 16:30:00,SUL
79218,79218,INCIDENTE,SALVADOR,BA,SBSV,0,2020-02-29 15:41:00,NORTEDESTE
79207,79207,INCIDENTE GRAVE,CUIABÁ,MT,SBCY,0,2020-03-01 23:00:00,CENTRO
79212,79212,ACIDENTE,VIANA,ES,NA,0,2020-03-01 15:12:00,SUDESTE
79217,79217,INCIDENTE,SÃO LUÍS,MA,NA,0,2020-03-01 19:40:00,NORTEDESTE
79214,79214,INCIDENTE,CAMPOS DOS GOYTACAZES,RJ,NA,0,2020-03-02 12:50:00,SUDESTE
79216,79216,INCIDENTE,BELO HORIZONTE,MG,SBBH,0,2020-03-03 18:25:00,SUDESTE
79462,79462,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,0,2020-03-03 19:42:00,SUDESTE
79215,79215,INCIDENTE,RIO DE JANEIRO,RJ,NA,0,2020-03-04 21:30:00,SUDESTE
79225,79225,INCIDENTE,MANTENA,MG,NA,0,2020-03-04 12:04:00,SUDESTE
79292,79292,INCIDENTE,CAMPINAS,SP,NA,0,2020-03-04 22:50:00,SUDESTE
79213,79213,ACIDENTE,RIO CLARO,SP,SDRK,5,2020-03-05 20:00:00,SUDESTE
79231,79231,ACIDENTE,VILHENA,RO,SNIZ,2,2020-03-07 13:00:00,NORTE
79230,79230,INCIDENTE,ARAGUAÍNA,TO,SDVO,0,2020-03-08 11:00:00,NORTE
79710,79710,INCIDENTE,BELO HORIZONTE,MG,SBCF,0,2020-03-08 12:07:00,SUDESTE
79220,79220,INCIDENTE,SÃO PAULO,SP,NA,0,2020-03-09 11:00:00,SUDESTE
79232,79232,ACIDENTE,TABOÃO DA SERRA,SP,NA,0,2020-03-09 19:50:00,SUDESTE
79251,79251,INCIDENTE GRAVE,ITÁPOLIS,SP,SDIO,0,2020-03-09 12:30:00,SUDESTE
79252,79252,INCIDENTE,RIO DE JANEIRO,RJ,NA,0,2020-03-09 23:20:00,SUDESTE
79253,79253,INCIDENTE,IGUARAÇU,PR,NA,0,2020-03-09 11:51:00,SUL
79233,79233,ACIDENTE,BAURU,SP,NA,1,2020-03-10 16:30:00,SUDESTE
79249,79249,INCIDENTE,CAMPINAS,SP,NA,0,2020-03-10 23:51:00,SUDESTE
79250,79250,INCIDENTE,RIO DE JANEIRO,RJ,NA,0,2020-03-10 10:28:00,SUDESTE
79248,79248,INCIDENTE GRAVE,BRAGANÇA PAULISTA,SP,SBBP,0,2020-03-12 12:30:00,SUDESTE
79228,79228,ACIDENTE,QUERÊNCIA,MT,NA,0,2020-03-13 10:00:00,CENTRO
79234,79234,ACIDENTE,TEFÉ,AM,SBTF,0,2020-03-13 08:30:00,NORTE
79247,79247,INCIDENTE,SÃO PAULO,SP,NA,0,2020-03-14 14:35:00,SUDESTE
79238,79238,INCIDENTE,BELO HORIZONTE,MG,SBPR,0,2020-03-15 15:19:00,SUDESTE
79246,79246,INCIDENTE,CAMPINAS,SP,NA,0,2020-03-15 01:35:00,SUDESTE
79237,79237,INCIDENTE GRAVE,MACAPÁ,AP,SBMQ,0,2020-03-16 20:50:00,NORTE
79243,79243,ACIDENTE,JACAREACANGA,PA,NA,0,2020-03-16 18:19:00,NORTE
79288,79288,INCIDENTE,GUARULHOS,SP,NA,0,2020-03-16 14:40:00,SUDESTE
79235,79235,ACIDENTE,GARUVA,SC,NA,0,2020-03-18 14:00:00,SUL
79236,79236,INCIDENTE,PARÁ DE MINAS,MG,SNPA,0,2020-03-18 11:00:00,SUDESTE
79242,79242,INCIDENTE GRAVE,VILA RICA,MT,SNLF,0,2020-03-19 13:30:00,CENTRO
79245,79245,INCIDENTE,RECIFE,PE,NA,0,2020-03-19 01:04:00,NORTEDESTE
79244,79244,INCIDENTE,GUARULHOS,SP,NA,0,2020-03-20 16:29:00,SUDESTE
79265,79265,ACIDENTE,SÃO FRANCISCO DO SUL,SC,NA,0,2020-03-21 22:51:00,SUL
79289,79289,INCIDENTE,UBERLÂNDIA,MG,NA,0,2020-03-23 13:00:00,SUDESTE
79314,79314,INCIDENTE,CAMPINAS,SP,SBKP,0,2020-03-23 12:45:00,SUDESTE
79256,79256,ACIDENTE,ALTO PARNAÍBA,MA,NA,0,2020-03-24 20:30:00,NORTEDESTE
79286,79286,INCIDENTE,GUARULHOS,SP,SBGR,0,2020-03-24 14:25:00,SUDESTE
79297,79297,INCIDENTE,SANTARÉM,PA,SWPI,0,2020-03-25 22:25:00,NORTE
79284,79284,INCIDENTE,SOROCABA,SP,NA,0,2020-03-26 09:00:00,SUDESTE
79257,79257,ACIDENTE,SÃO FÉLIX DO XINGU,PA,NA,0,2020-03-27 18:35:00,NORTE
79287,79287,INCIDENTE,CUIABÁ,MT,NA,0,2020-03-31 20:06:00,CENTRO
79259,79259,ACIDENTE,IBIRUBÁ,RS,NA,1,2020-04-01 10:30:00,SUL
79275,79275,INCIDENTE,SÃO VICENTE,SP,NA,0,2020-04-01 20:30:00,SUDESTE
79276,79276,INCIDENTE,ITAÍ,SP,NA,0,2020-04-01 20:01:00,SUDESTE
79272,79272,INCIDENTE GRAVE,FRUTAL,MG,NA,0,2020-04-03 13:00:00,SUDESTE
79273,79273,INCIDENTE,SÃO PAULO,SP,SBMT,0,2020-04-03 14:30:00,SUDESTE
79274,79274,INCIDENTE,IMPERATRIZ,MA,SBIZ,0,2020-04-03 15:30:00,NORTEDESTE
79279,79279,INCIDENTE,CURITIBA,PR,SBBI,0,2020-04-03 12:28:00,SUL
79290,79290,ACIDENTE,JUNQUEIRÓPOLIS,SP,NA,0,2020-04-05 18:10:00,SUDESTE
79263,79263,ACIDENTE,NOVA MUTUM,MT,NA,0,2020-04-06 09:30:00,CENTRO
79278,79278,INCIDENTE,LONDRINA,PR,NA,0,2020-04-06 16:53:00,SUL
79277,79277,INCIDENTE,GOIANÉSIA DO PARÁ,PA,NA,0,2020-04-08 11:00:00,NORTE
79283,79283,INCIDENTE,SÃO PAULO,SP,SBMT,0,2020-04-09 14:30:00,SUDESTE
79303,79303,INCIDENTE,TAMBAÚ,SP,NA,0,2020-04-09 13:00:00,SUDESTE
79281,79281,ACIDENTE,IBITINGA,SP,NA,0,2020-04-11 07:10:00,SUDESTE
79282,79282,ACIDENTE,ITURAMA,MG,NA,0,2020-04-11 12:20:00,SUDESTE
79285,79285,ACIDENTE,CAMPO VERDE,MT,NA,0,2020-04-13 16:30:00,CENTRO
79305,79305,INCIDENTE GRAVE,BOA VISTA,RR,SBBV,0,2020-04-13 20:52:00,NORTE
79304,79304,INCIDENTE,JUNDIAÍ,SP,SBJD,0,2020-04-14 20:25:00,SUDESTE
79296,79296,INCIDENTE,CAMPO GRANDE,MS,SSIE,0,2020-04-15 14:30:00,CENTRO
79298,79298,INCIDENTE,QUIRINÓPOLIS,GO,NA,0,2020-04-15 18:35:00,CENTRO
79309,79309,ACIDENTE,RIO DE JANEIRO,RJ,NA,0,2020-04-17 14:30:00,SUDESTE
79319,79319,INCIDENTE,LONDRINA,PR,NA,0,2020-04-17 20:50:00,SUL
79299,79299,INCIDENTE GRAVE,GUARANTÃ DO NORTE,MT,NA,0,2020-04-18 23:00:00,CENTRO
79301,79301,ACIDENTE,BREJINHO DE NAZARÉ,TO,NA,1,2020-04-18 13:30:00,NORTE
79307,79307,INCIDENTE GRAVE,BURITIS,MG,NA,0,2020-04-18 17:45:00,SUDESTE
79308,79308,ACIDENTE,SÃO MATEUS DO MARANHÃO,MA,NA,0,2020-04-18 13:00:00,NORTEDESTE
79327,79327,ACIDENTE,BIRIGUI,SP,NA,0,2020-04-18 20:00:00,SUDESTE
79300,79300,INCIDENTE,SANTA RITA DO TRIVELATO,MT,NA,0,2020-04-21 13:10:00,CENTRO
79302,79302,ACIDENTE,TOLEDO,PR,NA,0,2020-04-21 20:21:00,SUL
79315,79315,ACIDENTE,COLÍDER,MT,NA,0,2020-04-21 15:00:00,CENTRO
79326,79326,ACIDENTE,JAGUARÉ,ES,NA,0,2020-04-21 18:00:00,SUDESTE
79313,79313,INCIDENTE,SÃO PAULO,SP,SBMT,0,2020-04-22 16:20:00,SUDESTE
79318,79318,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,0,2020-04-24 17:41:00,SUDESTE
79349,79349,INCIDENTE,CURITIBA,PR,SBBI,0,2020-04-26 13:00:00,SUL
79657,79657,INCIDENTE,UBERLÂNDIA,MG,NA,0,2020-04-26 13:30:00,SUDESTE
79317,79317,ACIDENTE,MANAUS,AM,SWFN,0,2020-04-27 12:35:00,NORTE
79316,79316,INCIDENTE,ITAPERUNA,RJ,NA,0,2020-04-29 07:30:00,SUDESTE
79321,79321,INCIDENTE,GUARULHOS,SP,SBGR,0,2020-04-29 14:45:00,SUDESTE
79324,79324,INCIDENTE,BAURU,SP,SBBU,0,2020-04-30 22:51:00,SUDESTE
79330,79330,INCIDENTE GRAVE,SÃO JOAQUIM DA BARRA,SP,SDJO,0,2020-04-30 13:10:00,SUDESTE
79323,79323,ACIDENTE,BLUMENAU,SC,SSBL,2,2020-05-01 14:40:00,SUL
79325,79325,ACIDENTE,GOIÂNIA,GO,NA,0,2020-05-02 20:30:00,CENTRO
79328,79328,INCIDENTE,LONDRINA,PR,SBLO,0,2020-05-05 19:55:00,SUL
79329,79329,INCIDENTE GRAVE,FORTALEZA,CE,SBFZ,2,2020-05-05 20:46:00,NORTEDESTE
79355,79355,INCIDENTE,LONDRINA,PR,SBLO,0,2020-05-10 13:52:00,SUL
79332,79332,INCIDENTE GRAVE,GOIÂNIA,GO,NA,0,2020-05-11 14:25:00,CENTRO
79339,79339,INCIDENTE GRAVE,BREVES,PA,NA,0,2020-05-11 12:05:00,NORTE
79333,79333,INCIDENTE GRAVE,CAÇU,GO,NA,0,2020-05-13 15:00:00,CENTRO
79345,79345,ACIDENTE,VOTUPORANGA,SP,SBSR,0,2020-05-14 21:40:00,SUDESTE
79338,79338,INCIDENTE,IVINHEMA,MS,NA,0,2020-05-15 09:40:00,CENTRO
79346,79346,ACIDENTE,ILHOTA,SC,NA,0,2020-05-15 11:15:00,SUL
79347,79347,ACIDENTE,SÃO BENEDITO,CE,NA,0,2020-05-15 21:35:00,NORTEDESTE
79357,79357,INCIDENTE,SÃO PAULO,SP,SBGR,0,2020-05-15 14:40:00,SUDESTE
79360,79360,INCIDENTE,CURITIBA,PR,SBBI,0,2020-05-15 11:48:00,SUL
79340,79340,ACIDENTE,LÁBREA,AM,SWLB,0,2020-05-16 21:50:00,NORTE
79350,79350,INCIDENTE,RECIFE,PE,SBRF,0,2020-05-16 17:20:00,NORTEDESTE
79359,79359,ACIDENTE,MACATUBA,SP,NA,1,2020-05-17 18:30:00,SUDESTE
79341,79341,INCIDENTE GRAVE,VARGINHA,MG,NA,0,2020-05-18 20:00:00,SUDESTE
79342,79342,INCIDENTE,RECIFE,PE,SBRF,0,2020-05-18 19:00:00,NORTEDESTE
79344,79344,INCIDENTE,COARI,AM,SBUY,0,2020-05-18 19:20:00,NORTE
79361,79361,INCIDENTE GRAVE,PACAJÁ,PA,NA,0,2020-05-19 10:00:00,NORTE
79365,79365,ACIDENTE,TIETÊ,SP,SDET,0,2020-05-19 10:40:00,SUDESTE
79356,79356,INCIDENTE GRAVE,IRAUÇUBA,CE,NA,0,2020-05-22 15:20:00,NORTEDESTE
79358,79358,ACIDENTE,BELO HORIZONTE,MG,SBPR,0,2020-05-23 11:12:00,SUDESTE
79366,79366,INCIDENTE,MATÃO,SP,SDLY,0,2020-05-25 14:15:00,SUDESTE
79367,79367,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,0,2020-05-25 19:45:00,SUL
79454,79454,INCIDENTE GRAVE,GUARAMIRIM,SC,SJVL,0,2020-05-25 20:30:00,SUL
79351,79351,INCIDENTE GRAVE,ITUMBIARA,GO,SBIT,0,2020-05-26 10:30:00,CENTRO
79363,79363,INCIDENTE GRAVE,RIO DE JANEIRO,RJ,SBJR,0,2020-05-27 15:16:00,SUDESTE
79378,79378,INCIDENTE,PARÁ DE MINAS,MG,SNPA,0,2020-05-28 16:30:00,SUDESTE
79368,79368,INCIDENTE,BRASÍLIA,DF,SIQE,0,2020-05-30 20:26:00,CENTRO
79362,79362,ACIDENTE,TIJUCAS,SC,NA,0,2020-05-31 13:54:00,SUL
79371,79371,INCIDENTE,CAMPINAS,SP,SBKP,0,2020-06-01 12:50:00,SUDESTE
79372,79372,INCIDENTE,RIO DE JANEIRO,RJ,SBRJ,0,2020-06-03 21:23:00,SUDESTE
79381,79381,INCIDENTE,ARAÇATUBA,SP,SBAU,0,2020-06-04 15:00:00,SUDESTE
79392,79392,INCIDENTE,GUARULHOS,SP,SBGR,0,2020-06-05 12:30:00,SUDESTE
79503,79503,INCIDENTE,FORTALEZA,CE,SBFZ,0,2020-06-05 14:20:00,NORTEDESTE
79383,79383,INCIDENTE,BELÉM,PA,SBBE,0,2020-06-08 19:03:00,NORTE
79396,79396,INCIDENTE,LONDRINA,PR,SBLO,0,2020-06-08 16:47:00,SUL
79380,79380,INCIDENTE,RIO DE JANEIRO,RJ,9PAA,0,2020-06-09 14:35:00,SUDESTE
79384,79384,INCIDENTE,PORTO VELHO,RO,SBPV,0,2020-06-09 01:30:00,NORTE
79385,79385,INCIDENTE GRAVE,OURILÂNDIA DO NORTE,PA,NA,0,2020-06-09 19:50:00,NORTE
79395,79395,INCIDENTE,GUARULHOS,SP,SBGR,0,2020-06-09 12:05:00,SUDESTE
79400,79400,INCIDENTE,IBIRAMA,SC,NA,0,2020-06-09 14:00:00,SUL
79386,79386,INCIDENTE,BRAGANÇA PAULISTA,SP,SBBP,0,2020-06-10 15:00:00,SUDESTE
79405,79405,ACIDENTE,DOURADOS,MS,NA,0,2020-06-10 15:00:00,CENTRO
79388,79388,INCIDENTE,SÃO PAULO,SP,SBMT,0,2020-06-12 23:41:00,SUDESTE
79391,79391,INCIDENTE,SANTOS,SP,SBST,0,2020-06-12 19:30:00,SUDESTE
79397,79397,ACIDENTE,CORRENTINA,BA,NA,3,2020-06-12 09:10:00,NORTEDESTE
79399,79399,INCIDENTE,BAURU,SP,SBBU,0,2020-06-12 17:35:00,SUDESTE
79393,79393,INCIDENTE,LÁBREA,AM,SWLB,0,2020-06-14 16:00:00,NORTE
79404,79404,ACIDENTE,TANGARÁ DA SERRA,MT,NA,0,2020-06-14 12:35:00,CENTRO
79398,79398,INCIDENTE,BAURU,SP,SBBU,0,2020-06-15 18:20:00,SUDESTE
79402,79402,INCIDENTE GRAVE,CAMPO MAGRO,PR,NA,0,2020-06-17 18:30:00,SUL
79472,79472,INCIDENTE,ALTO ALEGRE,RR,SJYG,0,2020-06-17 22:10:00,NORTE
79403,79403,INCIDENTE GRAVE,PAULÍNIA,SP,NA,0,2020-06-18 16:17:00,SUDESTE
79407,79407,ACIDENTE,SÃO DESIDÉRIO,BA,NA,0,2020-06-20 16:30:00,NORTEDESTE
79412,79412,INCIDENTE GRAVE,QUADRA,SP,SIVQ,0,2020-06-20 20:00:00,SUDESTE
79406,79406,INCIDENTE,SOROCABA,SP,SDCO,0,2020-06-21 14:15:00,SUDESTE
79420,79420,INCIDENTE,LONDRINA,PR,SBLO,0,2020-06-21 22:07:00,SUL
79415,79415,INCIDENTE,CAMARAGIBE,PE,NA,0,2020-06-23 16:00:00,NORTEDESTE
79434,79434,INCIDENTE,VITÓRIA,ES,NA,0,2020-06-23 02:00:00,SUDESTE
79414,79414,ACIDENTE,BIRITIBA-MIRIM,SP,SDIH,0,2020-06-24 13:50:00,SUDESTE
79419,79419,INCIDENTE,GUARAPUAVA,PR,SSGG,0,2020-06-24 17:25:00,SUL
79429,79429,ACIDENTE,ARAPONGAS,PR,SSOG,0,2020-06-26 19:30:00,SUL
79425,79425,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,0,2020-06-30 14:25:00,SUDESTE
79427,79427,INCIDENTE,VITÓRIA,ES,SBVT,0,2020-06-30 15:30:00,SUDESTE
79422,79422,INCIDENTE,NATAL,RN,SBSG,0,2020-07-01 13:40:00,NORTEDESTE
79432,79432,ACIDENTE,RESERVA,PR,NA,0,2020-07-02 18:30:00,SUL
79423,79423,ACIDENTE,CAJATI,SP,NA,2,2020-07-04 12:05:00,SUDESTE
79444,79444,INCIDENTE,NAVEGANTES,SC,SBNF,0,2020-07-04 11:29:00,SUL
79424,79424,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,0,2020-07-05 20:16:00,SUDESTE
79430,79430,ACIDENTE,RIO DE JANEIRO,RJ,NA,0,2020-07-06 17:40:00,SUDESTE
79428,79428,INCIDENTE,CAMPINAS,SP,SBKP,0,2020-07-07 10:06:00,SUDESTE
79431,79431,INCIDENTE,GUARULHOS,SP,SBGR,0,2020-07-07 13:40:00,SUDESTE
79437,79437,ACIDENTE,SÃO PAULO,SP,NA,0,2020-07-08 21:09:00,SUDESTE
79436,79436,ACIDENTE,GUARULHOS,SP,NA,0,2020-07-09 20:30:00,SUDESTE
79490,79490,ACIDENTE,SÃO JOÃO DO CAIUÁ,PR,NA,0,2020-07-09 18:30:00,SUL
79438,79438,INCIDENTE GRAVE,CURRALINHO,PA,NA,0,2020-07-10 13:00:00,NORTE
79440,79440,INCIDENTE,SAPEZAL,MT,SJIF,0,2020-07-10 21:15:00,CENTRO
79439,79439,INCIDENTE GRAVE,PIRACICABA,SP,SDPW,0,2020-07-11 19:50:00,SUDESTE
79441,79441,INCIDENTE,CURITIBA,PR,SBBI,0,2020-07-12 16:14:00,SUL
79445,79445,ACIDENTE,ALTA FLORESTA D'OESTE,RO,NA,0,2020-07-16 18:30:00,NORTE
79446,79446,ACIDENTE,ÁLVARES MACHADO,SP,SDEM,0,2020-07-16 13:30:00,SUDESTE
79447,79447,ACIDENTE,NÃO IDENTIFICADA,RO,NA,0,2020-07-19 13:30:00,NORTE
79448,79448,INCIDENTE,CHAPADÃO DO SUL,MS,SDRV,0,2020-07-20 16:30:00,CENTRO
79451,79451,ACIDENTE,IBIÚNA,SP,NA,0,2020-07-20 18:00:00,SUDESTE
79449,79449,ACIDENTE,PATROCÍNIO,MG,NA,0,2020-07-21 00:00:00,SUDESTE
79450,79450,INCIDENTE,MANAUS,AM,SWFN,0,2020-07-21 20:00:00,NORTE
79453,79453,INCIDENTE,VITÓRIA,ES,SBVT,0,2020-07-21 19:50:00,SUDESTE
79727,79727,INCIDENTE,CAMPINAS,SP,SDAM,0,2020-07-21 19:00:00,SUDESTE
79458,79458,ACIDENTE,SÃO JOÃO DEL REI,MG,NA,0,2020-07-22 10:56:00,SUDESTE
79455,79455,ACIDENTE,ITAMARATI,AM,NA,0,2020-07-23 17:30:00,NORTE
79457,79457,ACIDENTE,GUABIRUBA,SC,NA,0,2020-07-25 13:30:00,SUL
79498,79498,INCIDENTE GRAVE,PICOS,PI,SNPC,0,2020-07-25 18:50:00,NORTEDESTE
79471,79471,INCIDENTE,GUARULHOS,SP,SBGR,0,2020-07-26 13:00:00,SUDESTE
79460,79460,ACIDENTE,BRASÍLIA,DF,NA,0,2020-07-30 13:35:00,CENTRO
79470,79470,INCIDENTE,SANTARÉM,PA,SBSN,0,2020-07-30 17:13:00,NORTE
79461,79461,INCIDENTE,RIO DE JANEIRO,RJ,NA,0,2020-07-31 14:02:00,SUDESTE
79468,79468,INCIDENTE,BELÉM,PA,NA,0,2020-07-31 12:20:00,NORTE
79465,79465,INCIDENTE GRAVE,CURITIBA,PR,SBBI,0,2020-08-02 20:30:00,SUL
79466,79466,INCIDENTE GRAVE,BAURU,SP,SBBU,0,2020-08-03 18:20:00,SUDESTE
79467,79467,INCIDENTE GRAVE,SALVADOR,BA,SBSV,0,2020-08-03 20:10:00,NORTEDESTE
79477,79477,INCIDENTE,CONFINS,MG,SBCF,0,2020-08-03 02:13:00,SUDESTE
79469,79469,INCIDENTE,PORTO VELHO,RO,SBPV,0,2020-08-04 01:57:00,NORTE
79474,79474,INCIDENTE GRAVE,SÃO JOSÉ DO RIO PRETO,SP,SBSR,0,2020-08-06 20:55:00,SUDESTE
79478,79478,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,0,2020-08-06 09:25:00,SUDESTE
79484,79484,ACIDENTE,GURUPI,TO,SWGI,0,2020-08-08 13:20:00,NORTE
79475,79475,INCIDENTE,RIO DE JANEIRO,RJ,NA,0,2020-08-09 12:10:00,SUDESTE
79486,79486,ACIDENTE,SINOP,MT,NA,0,2020-08-09 12:00:00,CENTRO
79479,79479,INCIDENTE,JUNDIAÍ,SP,SBJD,0,2020-08-10 21:00:00,SUDESTE
79487,79487,INCIDENTE,BELO HORIZONTE,MG,SBPR,0,2020-08-11 15:30:00,SUDESTE
79481,79481,INCIDENTE,BELÉM,PA,SBBE,0,2020-08-12 14:19:00,NORTE
79482,79482,INCIDENTE,SÃO PAULO,SP,SBGR,0,2020-08-12 14:20:00,SUDESTE
79485,79485,INCIDENTE,MACAPÁ,AP,SBMQ,0,2020-08-12 16:33:00,NORTE
79483,79483,INCIDENTE GRAVE,JUNDIAÍ,SP,SBJD,0,2020-08-13 11:50:00,SUDESTE
79491,79491,INCIDENTE GRAVE,ANÁPOLIS,GO,SWNS,0,2020-08-13 13:00:00,CENTRO
79488,79488,INCIDENTE GRAVE,ITIRAPINA,SP,SDJA,0,2020-08-15 23:40:00,SUDESTE
79489,79489,INCIDENTE GRAVE,SANTA CRUZ DO SUL,RS,SSSC,0,2020-08-15 13:23:00,SUL
79492,79492,INCIDENTE,PRIMAVERA DO LESTE,MT,SWPY,0,2020-08-15 20:00:00,CENTRO
79496,79496,INCIDENTE,BELO HORIZONTE,MG,SBBH,0,2020-08-15 19:00:00,SUDESTE
79522,79522,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,0,2020-08-17 16:25:00,SUL
79493,79493,ACIDENTE,UNAÍ,MG,NA,0,2020-08-18 20:20:00,SUDESTE
79497,79497,ACIDENTE,SÃO DESIDÉRIO,BA,NA,2,2020-08-20 18:20:00,NORTEDESTE
79499,79499,INCIDENTE,RECIFE,PE,SBRF,0,2020-08-20 04:10:00,NORTEDESTE
79495,79495,ACIDENTE,MACAPÁ,AP,NA,0,2020-08-21 20:15:00,NORTE
79500,79500,INCIDENTE,CURITIBA,PR,SBBI,0,2020-08-22 17:15:00,SUL
79514,79514,INCIDENTE,SÃO PAULO,SP,SBGR,0,2020-08-23 13:35:00,SUDESTE
79502,79502,ACIDENTE,NOBRES,MT,NA,0,2020-08-24 15:30:00,CENTRO
79507,79507,INCIDENTE,CAMPINAS,SP,SBKP,0,2020-08-24 13:15:00,SUDESTE
79501,79501,INCIDENTE,CURITIBA,PR,SBBI,0,2020-08-25 18:52:00,SUL
79508,79508,INCIDENTE,BOA VISTA,RR,SBBV,0,2020-08-25 21:10:00,NORTE
79504,79504,ACIDENTE,SÃO PAULO,SP,SBMT,0,2020-08-26 13:10:00,SUDESTE
79505,79505,ACIDENTE,GUARATINGUETÁ,SP,SBGW,0,2020-08-26 17:10:00,SUDESTE
79521,79521,INCIDENTE,SÃO PAULO,SP,SBSP,0,2020-08-26 22:47:00,SUDESTE
79512,79512,INCIDENTE GRAVE,ARAQUARI,SC,SWON,0,2020-08-27 11:30:00,SUL
79509,79509,INCIDENTE,AMERICANA,SP,SDAI,0,2020-08-28 11:10:00,SUDESTE
79510,79510,ACIDENTE,TERESINA,PI,NA,0,2020-08-28 16:15:00,NORTEDESTE
79511,79511,INCIDENTE,DIAMANTINA,MG,SNDT,0,2020-08-29 20:39:00,SUDESTE
79516,79516,INCIDENTE,CURITIBA,PR,SBBI,0,2020-08-30 16:42:00,SUL
79515,79515,INCIDENTE,ARIPUANÃ,MT,NA,0,2020-08-31 15:30:00,CENTRO
79529,79529,INCIDENTE,PARÁ DE MINAS,MG,SNPA,0,2020-08-31 18:00:00,SUDESTE
79517,79517,INCIDENTE,PARÁ DE MINAS,MG,SNPA,0,2020-09-01 18:36:00,SUDESTE
79518,79518,ACIDENTE,CACOAL,RO,NA,0,2020-09-01 15:00:00,NORTE
79519,79519,INCIDENTE GRAVE,RIBAS DO RIO PARDO,MS,NA,0,2020-09-02 17:00:00,CENTRO
79527,79527,INCIDENTE,MACEIÓ,AL,SBMO,0,2020-09-02 19:30:00,NORTEDESTE
79520,79520,ACIDENTE,CAMPO GRANDE,MS,SSKG,0,2020-09-03 10:30:00,CENTRO
79528,79528,INCIDENTE,MANAUS,AM,SBEG,0,2020-09-03 11:29:00,NORTE
79525,79525,INCIDENTE,VÁRZEA GRANDE,MT,SBCY,0,2020-09-04 23:10:00,CENTRO
79531,79531,INCIDENTE,BOITUVA,SP,SDOI,0,2020-09-06 18:00:00,SUDESTE
79524,79524,ACIDENTE,BELO HORIZONTE,MG,SBBH,0,2020-09-07 21:26:00,SUDESTE
79534,79534,INCIDENTE,RECIFE,PE,SBRF,0,2020-09-08 23:12:00,NORTEDESTE
79536,79536,ACIDENTE,SANTA ROSA,RS,SSZR,2,2020-09-08 21:00:00,SUL
79546,79546,INCIDENTE,CURITIBA,PR,SBBI,0,2020-09-09 16:20:00,SUL
79532,79532,INCIDENTE,CUIABÁ,MT,SBCY,0,2020-09-10 12:53:00,CENTRO
79539,79539,INCIDENTE,CAMPINAS,SP,SBKP,0,2020-09-10 23:40:00,SUDESTE
79541,79541,ACIDENTE,BAURU,SP,NA,0,2020-09-11 13:30:00,SUDESTE
79544,79544,ACIDENTE,JUTI,MS,NA,0,2020-09-11 00:00:00,CENTRO
79545,79545,INCIDENTE,BALNEÁRIO CAMBORIÚ,SC,NA,0,2020-09-11 18:05:00,SUL
79540,79540,INCIDENTE GRAVE,SÃO PAULO,SP,NA,0,2020-09-12 13:10:00,SUDESTE
79542,79542,ACIDENTE,TAPIRATIBA,SP,NA,0,2020-09-12 23:00:00,SUDESTE
79550,79550,INCIDENTE GRAVE,MARINGÁ,PR,SBMG,0,2020-09-12 14:20:00,SUL
79537,79537,INCIDENTE GRAVE,ANGRA DOS REIS,RJ,SDAG,0,2020-09-13 16:45:00,SUDESTE
79538,79538,INCIDENTE,MACAÉ,RJ,9PSD,0,2020-09-13 14:40:00,SUDESTE
79556,79556,INCIDENTE,RIO DE JANEIRO,RJ,SBRJ,0,2020-09-13 23:10:00,SUDESTE
79564,79564,INCIDENTE GRAVE,ARAPIRACA,AL,SNAL,0,2020-09-13 16:40:00,NORTEDESTE
79543,79543,ACIDENTE,ANAPU,PA,NA,0,2020-09-14 20:00:00,NORTE
